inspection_id,dba_name,facility_type,risk,address,zip,inspection_date,inspection_type,results,latitude,longitude
2614752,LAO DER,Restaurant,Risk 1 (High),3922 N ELSTON AVE,60618,2025-03-31,License,Pass,41.95230870594275,-87.71734716272289
2614753,LOS TAMALES DE LA TIA,Restaurant,Risk 1 (High),3443 W 26TH ST,60623,2025-03-31,Canvass,Pass,41.84431729748476,-87.71161124665909
2614789,CERMAK FRESH MARKET,Grocery Store,Risk 1 (High),4000 W DIVERSEY AVE,60639,2025-03-31,Complaint Re-Inspection,Fail,41.9318977231462,-87.72710503045386
2614761,RAISING CANE'S 861,Restaurant,Risk 2 (Medium),564 W TAYLOR ST,60607,2025-03-31,License,Pass,41.8698325614403,-87.64193698748218
2614798,EL JACALITO,Restaurant,Risk 1 (High),8465 S COMMERCIAL AVE,60617,2025-03-31,Canvass,Pass,41.741695104855154,-87.55136104647099
2614778,LA BAGUETTE BAKERY,Restaurant,Risk 1 (High),4319 - 4321 S ASHLAND AVE,60609,2025-03-31,Canvass Re-Inspection,Pass,41.81532257802406,-87.66499445483252
2614790,ST BERNARD HOSPITAL & HEALTH CENTER,Hospital,Risk 1 (High),326 W 64TH ST,60621,2025-03-31,Canvass,Pass,41.77821515610851,-87.63346442603714
2614801,SWEETGREEN,Restaurant,Risk 1 (High),1500 E 53RD ST,60615,2025-03-31,Canvass,Pass,41.799653783790305,-87.58904895260531
2614766,SUBWAY,Restaurant,Risk 1 (High),1958 W CHICAGO AVE,60622,2025-03-31,Canvass,Pass,41.89602257135778,-87.67699521638754
2614771,SUNNY VILLAGE CAFE,Restaurant,Risk 1 (High),5916-5918 N W LAWRENCE AVE,60630,2025-03-31,Canvass,Pass w/ Conditions,41.96778639791089,-87.77549675923706
2614762,LOVELYLAND LEARNING LAB CORPORATION,Children's Services Facility,Risk 1 (High),1946-1948 W 87TH ST,60620,2025-03-31,Canvass Re-Inspection,Pass,41.735771015426245,-87.67222984544962
2614811,"MAYA'S PIZZA, INC.",Restaurant,Risk 1 (High),8550 S COMMERCIAL AVE,60617,2025-03-31,Canvass,Pass,41.7395152198227,-87.55161786599929
2614822,STRING'S,Restaurant,Risk 1 (High),1453 E 53RD ST,60615,2025-03-31,Canvass,Pass w/ Conditions,41.7994278540466,-87.58972048912777
2614800,XIAOLONGKAN,Restaurant,Risk 1 (High),2201 S WENTWORTH AVE,60616,2025-03-31,Canvass,Pass w/ Conditions,41.85281839386875,-87.63186166579213
2614799,"THE HOXTON, CHICAGO",Restaurant,Risk 1 (High),200 N GREEN ST,60607,2025-03-31,Complaint,Pass w/ Conditions,41.885699197163355,-87.64878908937915
2614754,CHILDREN'S HOLISTIC INTEGRATED LEARNING AND DEVELO,Children's Services Facility,Risk 1 (High),3235 N CENTRAL AVE,60634,2025-03-31,Canvass,Fail,41.9396542640577,-87.76639051535662
2614810,JAYAKA CORPORATION,Restaurant,Risk 1 (High),47 N WELLS ST,60606,2025-03-31,Canvass Re-Inspection,Pass,41.883131152793595,-87.63371346963126
2614821,MEI FOOD,Restaurant,Risk 1 (High),220 W 31ST ST,60616,2025-03-31,Canvass,Fail,41.838333031882655,-87.63257553845861
2614787,MYSTIC ROGUE,Restaurant,Risk 1 (High),6064-6070 N NORTHWEST HWY,60631,2025-03-31,Canvass Re-Inspection,Pass,41.99148225930689,-87.7978116394828
2614759,KLEIN'S BAKERY & CAFE,Restaurant,Risk 1 (High),4155 N BROADWAY,60613,2025-03-31,Canvass Re-Inspection,Pass,41.95845951159845,-87.65287375436044
2614818,CHECKERS & RALLY'S,Restaurant,Risk 1 (High),6705 S HALSTED ST,60621,2025-03-31,License,Pass,41.77227131013158,-87.64444559780293
2614783,JOYFUL NOISE CHRISTIAN DAYCARE,Children's Services Facility,Risk 1 (High),4243 W NORTH AVE,60639,2025-03-31,License,Fail,41.909687088617126,-87.73302403097847
2614812,SUBWAY,Restaurant,Risk 1 (High),5710 W FULLERTON AVE,60639,2025-03-31,License,Pass,41.92404417418351,-87.76894097882658
2614765,BIRRIERIA OCOTLAN,Restaurant,Risk 1 (High),8726 S COMMERCIAL AVE,60617,2025-03-31,Canvass,Fail,41.73655088235199,-87.55155814958718
2614807,TINY TOT DAYCARE,Children's Services Facility,Risk 1 (High),2706-2712 N LARAMIE AVE,60639,2025-03-31,Canvass Re-Inspection,Pass w/ Conditions,41.92983429526746,-87.75650794095611
2614808,SUBWAY SANWICH SHOP,Restaurant,Risk 1 (High),5710 W FULLERTON AVE,60639,2025-03-31,Canvass,Out of Business,41.92404417418351,-87.76894097882658
2614785,MAXI BAKERY,Bakery,Risk 1 (High),8712 S COMMERCIAL AVE,60617,2025-03-31,Canvass,Pass,41.73694660613235,-87.55156773617517
2614775,UCHICAGO CHILD DEVELOPMENT CENTER DREXEL,Daycare (2 - 6 Years),Risk 1 (High),5610 S DREXEL AVE,60637,2025-03-31,Canvass,Pass,41.792809098366355,-87.60392422867632
2614796,REEMY'S FOOD MARKET & TOBACCO,Grocery Store,Risk 1 (High),1548 W MARQUETTE RD,60636,2025-03-31,Canvass,Fail,41.7723096322429,-87.66354032424076
2614788,SUNNY VILLAGE CAFE,Restaurant,Risk 1 (High),5916-5918 N W LAWRENCE AVE,60630,2025-03-31,Canvass,Pass w/ Conditions,41.96778639791089,-87.77549675923706
2614813,PASSION T,Restaurant,Risk 1 (High),400 E 69TH ST,60637,2025-03-31,Short Form Complaint,Pass,41.769450482451795,-87.61529792086748
2614782,PACHECO'S TACOS RESTAURANT LLC,Restaurant,Risk 1 (High),7301 S KEDZIE AVE,60629,2025-03-31,Canvass Re-Inspection,Pass,41.7608061174595,-87.70251735250555
2614747,"JOLA & HETMAN DELI, LTD.",Grocery Store,Risk 1 (High),5513 W BELMONT AVE,60641,2025-03-31,Canvass,Fail,41.93848955137405,-87.76457722521602
2614748,TIO LUIS TACOS AND CAFE,Restaurant,Risk 1 (High),3856 S ARCHER AVE,60632,2025-03-31,Canvass,Fail,41.82347496793935,-87.68918179383392
2614819,CHECKERS / RALLY'S,Restaurant,Risk 1 (High),6705 S HALSTED ST,60621,2025-03-31,Canvass,Out of Business,41.77227131013158,-87.64444559780293
2614797,UCHICAGO CHILD DEVELOPMENT CENTER STONY ISLAND,Daycare Above and Under 2 Years,Risk 1 (High),5824 S STONY ISLAND AVE,60637,2025-03-31,Canvass,Pass,41.78890939385901,-87.58680201496979
2614730,TANUKI,Restaurant,Risk 1 (High),3006 N SHEFFIELD AVE,60657,2025-03-28,Canvass Re-Inspection,Pass,41.93648903398478,-87.65413668138018
2614740,PHO'S THAI CUISINE,Restaurant,Risk 1 (High),3332 N LINCOLN AVE,60657,2025-03-28,Canvass Re-Inspection,Pass,41.94250592179978,-87.67079776903307
2614679,EDEN SOUTH SHORE,SUPPORTIVE LIVING,Risk 1 (High),7156 S DORCHESTER AVE,60619,2025-03-28,Canvass Re-Inspection,Pass,41.76430277851535,-87.59109571691616
2614681,EDEN SOUTH SHORE,SUPPORTIVE LIVING,Risk 1 (High),7156 S DORCHESTER AVE,60619,2025-03-28,Canvass Re-Inspection,Pass,41.76430277851535,-87.59109571691616
2614712,BEGGARS PIZZA,Restaurant,Risk 1 (High),1400 E 47TH DR,60653,2025-03-28,Canvass,Pass,41.80979548271692,-87.59237386663331
2614683,LA CIENEGA SUPER FOOD INC,Grocery Store,Risk 1 (High),10736 S EWING AVE,60617,2025-03-28,Canvass,Pass,41.69981484646695,-87.53542689048246
2614688,HOTEL CHOCOLAT INC.,Restaurant,Risk 2 (Medium),3334 N SOUTHPORT AVE,60657,2025-03-28,License,Pass,41.94261091789817,-87.66404204131028
2614703,MONTGOMERY PLACE,Long Term Care,Risk 1 (High),5550 S SHORE DR,60637,2025-03-28,Canvass,Fail,41.79379656505063,-87.58056290147832
2614738,PEACE OF MINE DESSERT AND SPECIALTY SHOP,Restaurant,Risk 1 (High),408 W 71st ST,60621,2025-03-28,License,Pass,41.76545986582411,-87.63507588498743
2614729,� UNI UNI DOWNTOWN,Restaurant,Risk 2 (Medium),333 S STATE ST,60604,2025-03-28,License,Pass,41.87739693703613,-87.62751493171092
2614715,THE CARLTON AT THE LAKE,Long Term Care,Risk 1 (High),725 W MONTROSE AVE,60613,2025-03-28,Canvass Re-Inspection,Pass,41.961754803527974,-87.64854372497662
2614692,POKE SAN,Restaurant,Risk 1 (High),701 N WELLS ST,60654,2025-03-28,Complaint Re-Inspection,Pass w/ Conditions,41.89483490659962,-87.63400677317374
2614678,BLACKWOOD BBQ,Restaurant,Risk 1 (High),233 N Michigan AVE,60601,2025-03-28,Canvass Re-Inspection,Pass,41.886567370886944,-87.62438467059714
2614675,DOG HAUS,Restaurant,Risk 1 (High),1322 S HALSTED ST,60607,2025-03-28,License Re-Inspection,Pass,41.86481081595784,-87.64699485941388
2614700,SWEATLODGE/REHYDRATE WATER BAR & CAFE,Restaurant,Risk 1 (High),3500-3504 N CICERO AVE,60641,2025-03-28,Canvass,Pass,41.94431699793207,-87.74716146412266
2614710,SMITH VILLAGE,Long Term Care,Risk 1 (High),2320 W 113TH PL,60643,2025-03-28,Canvass,Pass,41.68722880202984,-87.6796468584057
2614699,GORDITAS LOLI'S INC,Restaurant,Risk 1 (High),3522 E 106th ST,60617,2025-03-28,Canvass,Pass w/ Conditions,41.70285462892792,-87.53793072622521
2614714,MR QUILES MEXICAN FOOD,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST,60608,2025-03-28,License Re-Inspection,Pass,41.85045102427,-87.65879785567869
2614698,JERSEY MIKES,Restaurant,Risk 1 (High),1421 W TAYLOR,60607,2025-03-28,Canvass,Pass w/ Conditions,41.86921677973378,-87.66249389074504
2614704,LEAMINGTON FOODS INC,Grocery Store,Risk 2 (Medium),3240 W ROOSEVELT RD,60624,2025-03-28,Complaint,Pass w/ Conditions,41.866497308125936,-87.7073377871256
2614737,MABLE'S TABLE,Restaurant,Risk 1 (High),1653-1655 W CORTLAND ST,60622,2025-03-28,Canvass Re-Inspection,Pass,41.91596940930692,-87.66995937984925
2614702,LOS COMALES #3,Restaurant,Risk 1 (High),1544 W 18th ST,60608,2025-03-28,Complaint,Pass,41.85791847732155,-87.66550671179006
2614672,"G.N.P.H. #EIGHT, INC.",Restaurant,Risk 1 (High),3001 N CENTRAL AVE,60634,2025-03-28,Canvass,Pass w/ Conditions,41.93502218184408,-87.76622874909998
2614739,JIMMY JOHN'S,Restaurant,Risk 2 (Medium),3506 S STATE ST,60609,2025-03-28,Canvass,Pass,41.83078218057412,-87.62679017621963
2614717,ANTIQUE TACO BRIDGEPORT,Restaurant,Risk 1 (High),1000 W 35TH ST,60609,2025-03-28,Canvass,Pass,41.83079357609036,-87.65109166390083
2614673,HLCDC DEVELOPMENT #2,Children's Services Facility,Risk 1 (High),4650 W MADISON ST,60644,2025-03-28,License,Fail,41.88064378804554,-87.7421719266432
2614689,THE ORIGINAL PANCAKE HOUSE,Restaurant,Risk 1 (High),1350-1358 E 47th ST,60653,2025-03-28,Canvass,Pass,41.8097920410891,-87.59309107391604
2614697,LATIN PATIO,Restaurant,Risk 1 (High),3113-3115 N CENTRAL AVE,60634,2025-03-28,Canvass,Fail,41.93718565762282,-87.76630216275782
2614680,FRANKLIN ROOM,Restaurant,Risk 1 (High),675 N FRANKLIN ST,60654,2025-03-28,Canvass Re-Inspection,Pass,41.89458902484601,-87.6355063665198
2614745,THE CLARK STREET DOG,Restaurant,Risk 1 (High),3040 N CLARK ST,60657,2025-03-28,Canvass,Pass,41.937417318548945,-87.64879560645429
2614744,LA BIZNAGA #2,Restaurant,Risk 1 (High),3555-3557 N BROADWAY,60657,2025-03-28,Canvass Re-Inspection,Pass,41.94704993176384,-87.64693051797316
2614711,BITES,Restaurant,Risk 1 (High),3313 N CLARK ST,60657,2025-03-28,Canvass Re-Inspection,Fail,41.94216017259626,-87.65228987037567
2614708,ROGGENART BAKER BISTRO & CAFE,Restaurant,Risk 1 (High),565 W DIVERSEY PKWY,60614,2025-03-28,Canvass Re-Inspection,Pass,41.93271736139288,-87.64356390436757
2614733,THE VILLA AT WINDSOR PARK NURSING AND REHAB CENTER,Long Term Care,Risk 1 (High),2649 E 75TH ST,60649,2025-03-28,Canvass Re-Inspection,Pass,41.75923093682706,-87.55959822228947
2614721,TUK TUK,Restaurant,Risk 1 (High),1445 W TAYLOR ST,60607,2025-03-28,Short Form Complaint,Pass,41.86920031338893,-87.66347266172151
2614707,WASHINGTON AND JANE SMITH HOME (SMITH VILLAGE),Long Term Care,Risk 1 (High),11308 S OAKLEY AVE,60643,2025-03-28,Canvass,Pass,41.68797499871112,-87.67906436861988
2614722,THE HAT,Restaurant,Risk 1 (High),1604 W NORTH AVE,60622,2025-03-28,Complaint Re-Inspection,Pass,41.91073660901789,-87.66792445283261
2614709,THE QUEEN MARY,Restaurant,Risk 1 (High),2125 W DIVISION ST,60622,2025-03-28,Canvass,Pass,41.90301995592609,-87.6807273446013
2614734,BBQ BAR,Restaurant,Risk 1 (High),2520-2556 S ARCHER AVE,60608,2025-03-28,License,Fail,41.846808631424096,-87.64759074859138
2614719,RICA AREPA,Restaurant,Risk 1 (High),7534-7536 W ADDISON ST,60634,2025-03-28,Canvass,Pass,41.94520738059976,-87.81568964421925
2614671,TAHINA KITCHEN,Restaurant,Risk 1 (High),4363 W IRVING PARK RD,60641,2025-03-28,Canvass,Pass,41.9534222940483,-87.73792580800992
2614742,PEACE OF MINE DESSERT AND SPECIALTY SHOP,Restaurant,Risk 1 (High),408 W 71st ST,60621,2025-03-28,Canvass,Out of Business,41.76545986582411,-87.63507588498743
2614741,HANDY SPOT,Grocery Store,Risk 3 (Low),200 E 35TH ST,60616,2025-03-28,License,Fail,41.831169482324235,-87.62170520883589
2614691,MABLE'S TABLE,Restaurant,Risk 1 (High),1653-1655 W CORTLAND ST,60622,2025-03-28,Canvass,Pass w/ Conditions,41.91596940930692,-87.66995937984925
2614728,AVY'S PIZZA,Restaurant,Risk 1 (High),9917 S EWING AVE,60617,2025-03-28,Canvass,Pass,41.71524399093076,-87.53513029319586
2614686,DOG HAUS,Restaurant,Risk 1 (High),1322 S HALSTED ST,60607,2025-03-28,License Re-Inspection,Pass,41.86481081595784,-87.64699485941388
2614723,THE SECOND CITY,Restaurant,Risk 1 (High),1608-1616 N WELLS ST,60614,2025-03-28,Complaint,Pass w/ Conditions,41.91143457806736,-87.6348662530864
2614694,COCINA COMPARTIDA DE TRABAJADORES COOPERATIVISTAS,Shared Kitchen,Risk 1 (High),3654 W 16TH ST,60623,2025-03-28,Canvass,Pass,41.859058484303326,-87.71741663182038
2614727,WOLF & COMPANY CHICAGO,Restaurant,Risk 3 (Low),1752 N WESTERN AVE,60647,2025-03-28,License,Pass,41.91366005743875,-87.68745538922336
2614725,WOLF & COMPANY CHICAGO,Restaurant,Risk 3 (Low),1752 N WESTERN AVE,60647,2025-03-28,License,Pass,41.91366005743875,-87.68745538922336
2614720,WOLF & COMPANY CHICAGO,Restaurant,Risk 1 (High),1752 N WESTERN AVE,60647,2025-03-28,License,Pass,41.91366005743875,-87.68745538922336
2614724,PALETERIA LA PLAZA CORP,Restaurant,Risk 1 (High),3046 N CICERO AVE,60641,2025-03-28,Canvass,Pass,41.93660298534295,-87.74694610224888
2614726,WOLF & COMPANY CHICAGO,Restaurant,Risk 3 (Low),1752 N WESTERN AVE,60647,2025-03-28,License,Pass,41.91366005743875,-87.68745538922336
2614713,WALDO COONEY,Restaurant,Risk 1 (High),3651 E 106TH ST,60617,2025-03-28,Canvass,Pass w/ Conditions,41.70262024867653,-87.53447529478524
2614731,"TONY'S CARRYOUT, INC.",Restaurant,Risk 1 (High),101 E 47TH ST,60653,2025-03-28,Canvass,Pass,41.809178675381595,-87.62275169536825
2614611,DIVISION QUICK MART,Grocery Store,Risk 2 (Medium),5652 W DIVISION ST,60651,2025-03-27,License,Fail,41.90222162432598,-87.7677718454794
2614626,ELAINE S CHOP SUEY,Restaurant,Risk 1 (High),4512 S DAMEN AVE,60609,2025-03-27,License,Not Ready,41.8105070967972,-87.67531163872825
2614625,HAROLD'S CHICKEN SHACK #14,Restaurant,Risk 2 (Medium),1208 E 53RD ST,60615,2025-03-27,Short Form Complaint,Pass,41.799570005698875,-87.5962391078313
2614604,AUGIE'S LINCOLN PARK,Restaurant,Risk 1 (High),1721 W WRIGHTWOOD AVE,60614,2025-03-27,License,Not Ready,41.92862499471828,-87.67161450321166
2614622,goPuff,Grocery Store,Risk 3 (Low),3118 N HARLEM AVE,60634,2025-03-27,Complaint Re-Inspection,Pass,41.93695159724343,-87.80685732057917
2614637,JR'S JAMAICAN TROPICAL CAFE,Restaurant,Risk 1 (High),8010 S ASHLAND AVE,60620,2025-03-27,Canvass,Fail,41.74815353932014,-87.6635265480155
2614599,ROSATI'S PIZZA,Restaurant,Risk 1 (High),5905 S ARCHER AVE,60638,2025-03-27,License,Pass,41.79549579743945,-87.76305713691046
2614612,MD FOOD MARKET,Grocery Store,Risk 3 (Low),210 N HOMAN AVE,60624,2025-03-27,License,Pass,41.88497860289015,-87.71127199369
2614663,CEDARS MEDITHERRANEAN KITCHEN,Restaurant,Risk 1 (High),1206 E 53RD ST,60615,2025-03-27,Canvass,Pass,41.79956945794282,-87.59631992883017
2614642,BIG BEAR,Restaurant,Risk 1 (High),3334 N MILWAUKEE AVE,60641,2025-03-27,Canvass,Pass,41.94162586513457,-87.72822990010388
2614620,ONE WAY FOOD MART,Grocery Store,Risk 2 (Medium),3022 W MADISON,60612,2025-03-27,Canvass,Out of Business,41.881126474536984,-87.70223661787263
2614617,LILY SUPERMARKET,Grocery Store,Risk 1 (High),9863 S EWING AVE,60617,2025-03-27,Canvass,Pass,41.715916201716006,-87.53513061238303
2614618,ELAINE'S CHOP SUEY 1,Restaurant,Risk 1 (High),4512 S DAMEN AVE,60609,2025-03-27,Canvass,Fail,41.8105070967972,-87.67531163872825
2614613,FUTURE FOCUS DAY CARE,Children's Services Facility,Risk 1 (High),7101 N WESTERN AVE,60645,2025-03-27,License,Pass,42.01107920049016,-87.69007376393759
2614619,TABAQ RESTAURANT,Restaurant,Risk 1 (High),1245 N CLYBOURN AVE,60610,2025-03-27,License,Pass,41.90478289398331,-87.64076764791562
2614652,AUGIE'S LINCOLN PARK,Restaurant,Risk 3 (Low),1721 W WRIGHTWOOD AVE,60614,2025-03-27,License,Not Ready,41.92862499471828,-87.67161450321166
2614615,MARIANO'S #8520,Grocery Store,Risk 1 (High),3145 S ASHLAND AVE,60608,2025-03-27,Complaint,Fail,41.836468347729024,-87.66556690213167
2614631,DON PEPE,Restaurant,Risk 1 (High),3616 W 26TH ST,60623,2025-03-27,Canvass Re-Inspection,Pass,41.844483527070835,-87.71558453559561
2614600,SUPER LEON,Grocery Store,Risk 1 (High),9800 S AVENUE L,60617,2025-03-27,Canvass,Pass,41.7176287308732,-87.53663822715004
2614650,JIMMY JOHNS,Restaurant,Risk 1 (High),974 W 35TH PL,60609,2025-03-27,Canvass,Pass w/ Conditions,41.82976433054541,-87.65061989801394
2614606,KLAIRMONT KOLLECTIONS,Restaurant,Risk 1 (High),3055-3125 N KNOX AVE,60641,2025-03-27,Canvass,Pass,41.93675405923986,-87.7430103607201
2614597,ROSATI'S PIZZA,Restaurant,Risk 1 (High),5905 S ARCHER AVE,60638,2025-03-27,Canvass,Out of Business,41.79549579743945,-87.76305713691046
2614605,NANCY'S BAKERY AND CAKES,Bakery,Risk 1 (High),5221 S KEDZIE AVE,60632,2025-03-27,Complaint,Pass,41.79833765641688,-87.70354674476064
2614660,KFC,Restaurant,Risk 1 (High),10421 S WESTERN AVE,60643,2025-03-27,Canvass,Pass,41.703900878937965,-87.68139649760822
2614643,TACOS EL REY,Restaurant,Risk 1 (High),9625 S EWING AVE,60617,2025-03-27,Canvass,Fail,41.720590461950856,-87.53514240131703
2614662,CASA MADAI,Restaurant,Risk 1 (High),2023 S RACINE AVE,60608,2025-03-27,Canvass,Fail,41.85442964724037,-87.65617720487435
2614636,BAR LOUIE,Restaurant,Risk 1 (High),1325 S HALSTED ST,60607,2025-03-27,Canvass,Pass w/ Conditions,41.86475566339389,-87.64669917908263
2614705,PEPE'S MEXICAN RESTAURANT,Restaurant,Risk 1 (High),131 E 79TH ST,60619,2025-03-27,Canvass,Fail,41.75092109529809,-87.61993681854683
2614616,FLIPPIN FLAVORS,Restaurant,Risk 1 (High),1848 W 95TH ST,60643,2025-03-27,Canvass,Pass,41.72122967550103,-87.66949200357084
2614669,EL POLLO CRIS CRIS#3,Restaurant,Risk 1 (High),7023-7025 S PULASKI RD,60629,2025-03-27,Complaint Re-Inspection,Pass,41.765126421774134,-87.72227898862089
2614614,YOLK,Restaurant,Risk 1 (High),340 N STATE ST,60654,2025-03-27,Canvass Re-Inspection,Fail,41.88862848778524,-87.62818981183963
2614653,SU CASA,Restaurant,Risk 1 (High),49 E ONTARIO ST,60611,2025-03-27,Complaint Re-Inspection,Pass w/ Conditions,41.89319255965124,-87.62617281400281
2614607,"KW FOOD MART,INC.",Grocery Store,Risk 1 (High),9249-9253 S HALSTED ST,60620,2025-03-27,Canvass,Fail,41.72548742917202,-87.64317359128398
2614668,BULSHO RESTAURANT,Restaurant,Risk 1 (High),211 W WALTON ST,60610,2025-03-27,Canvass Re-Inspection,Pass,41.899646106425415,-87.63480845253504
2614670,THAI THANK YOU RICE & NOODLES,Restaurant,Risk 1 (High),3248 N LINCOLN AVE,60657,2025-03-27,Canvass Re-Inspection,Pass,41.94091910339643,-87.66968716962634
2614629,TAQUERIA MARAVATIO,Restaurant,Risk 1 (High),2621 W 59TH ST,60629,2025-03-27,Complaint,Fail,41.78636179591453,-87.68968973170695
2614633,TAQUERIA MARAVATIO,Restaurant,Risk 1 (High),2621 W 59TH ST,60629,2025-03-27,License,Fail,41.78636179591453,-87.68968973170695
2614632,WEI  DAO CHENG DOU,Restaurant,Risk 1 (High),2105 S JEFFERSON ST,60616,2025-03-27,License,Fail,41.85407103506335,-87.64160034330095
2614641,Avenida Peru Co.,Restaurant,Risk 1 (High),3131 N CENTRAL AVE,60634,2025-03-27,Canvass,Fail,41.93769482064946,-87.76631878609123
2614656,KIDS FUTURE DAY CARE CENTER,Children's Services Facility,Risk 1 (High),4848 N SHERIDAN RD,60640,2025-03-27,License,Pass,41.970538784843754,-87.65500552614313
2614661,MAX'S RESTAURANT CORPORATION,Restaurant,Risk 1 (High),5300 W MADISON ST,60644,2025-03-27,Canvass Re-Inspection,Pass w/ Conditions,41.88044719736798,-87.75775504634846
2614601,MARIA'S MEXICAN RESTAURANT,Restaurant,Risk 1 (High),1905 N HARLEM AVE,60707,2025-03-27,Complaint,Pass,41.914568495012965,-87.80580867011524
2614648,CELINA DELI,Grocery Store,Risk 1 (High),5089 S ARCHER AVE,60632,2025-03-27,Canvass,Pass w/ Conditions,41.80081404526975,-87.72840968293507
2614596,BURGUNDY RESTAURANT INC,Restaurant,Risk 1 (High),5959 W IRVING PARK RD,60634,2025-03-27,Canvass,Fail,41.95294850745443,-87.77670733646386
2614658,MARISCOS ALMADA,Restaurant,Risk 1 (High),9485 S EWING AVE,60617,2025-03-27,Canvass,Pass w/ Conditions,41.72306412598411,-87.53647144222067
2614628,WEI  DAO CHENG DOU,Restaurant,Risk 1 (High),2105 S JEFFERSON ST,60616,2025-03-27,License,Fail,41.85407103506335,-87.64160034330095
2614644,Shake A Leg,Restaurant,Risk 1 (High),5512-5514 W DIVISION ST,60651,2025-03-27,Canvass,Fail,41.9022683742257,-87.76441235899537
2614630,LA MICHOACANA LOS PRIMOS,Restaurant,Risk 1 (High),3252 W 55TH ST,60632,2025-03-27,Canvass,Pass,41.79359304068671,-87.70563112834054
2614640,THE CHICAGO HOTEL COLLECTION MAGNIFICENT MILE,Restaurant,Risk 3 (Low),166 E SUPERIOR ST,60611,2025-03-27,License,Fail,41.89586560814865,-87.6230165441443
2614666,UNI UNI,Restaurant,Risk 1 (High),1415 N MILWAUKEE AVE,60622,2025-03-27,Canvass,Fail,41.90767983641229,-87.67302075505891
2614610,ONE WAY FAST FOOD & GROCERY INC.,Grocery Store,Risk 1 (High),3022 W MADISON,60612,2025-03-27,License,Pass,41.881126474536984,-87.70223661787263
2614647,NORA  RESTAURANT,Restaurant,Risk 1 (High),636 N ST CLAIR ST,60611,2025-03-27,Complaint Re-Inspection,Pass,41.893613918700275,-87.62287233192205
2614665,RENDANG REPUBLIC,Restaurant,Risk 1 (High),3355 N CLARK ST,60657,2025-03-27,License Re-Inspection,Pass,41.94319478803317,-87.6531318258463
2614598,BREW BREW COFFEE LOUNGE,Restaurant,Risk 1 (High),3832 W DIVERSEY AVE,60647,2025-03-27,Canvass Re-Inspection,Pass,41.93194600914831,-87.72344452041501
2614635,PARADISE PARK,Restaurant,Risk 1 (High),1913-1917 W NORTH AVE,60622,2025-03-27,Canvass,Pass,41.91040566941239,-87.67558657129689
2614634,HOLU,Restaurant,Risk 1 (High),2105 S JEFFERSON ST STE 2101,60616,2025-03-27,Canvass,Out of Business,41.85407103506335,-87.64160034330095
2614639,THE CHICAGO HOTEL COLLECTION MAGNIFICENT MILE,Restaurant,Risk 1 (High),166 E SUPERIOR ST,60611,2025-03-27,License Re-Inspection,Fail,41.89586560814865,-87.6230165441443
2614667,CHINA CAFE,Restaurant,Risk 1 (High),2300-2302 S WENTWORTH AVE,60616,2025-03-27,Complaint Re-Inspection,Pass,41.85093939280557,-87.63212018252484
2614500,SUPERMERCADO MARTIN,Grocery Store,Risk 1 (High),5155-5159 W ADDISON ST,60641,2025-03-26,Canvass,Pass,41.945895100869734,-87.75664585225653
2614499,ICCI KIDS CARE,Daycare (2 - 6 Years),Risk 1 (High),6425 W BELMONT AVE,60634,2025-03-26,License,Fail,41.93819213238083,-87.7870145970658
2614535,POTBELLY SANDWICH WORKS,Restaurant,Risk 1 (High),924 W BELMONT AVE,60657,2025-03-26,Canvass,Pass w/ Conditions,41.94004450704706,-87.65253926108572
2614603,BLUEBIRD,Restaurant,Risk 1 (High),3938 N CENTRAL AVE,60634,2025-03-26,Canvass,Out of Business,41.952524733255466,-87.7671269338514
2614573,LA GUERITA MEXICAN SHACK,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST,60608,2025-03-26,License,Pass w/ Conditions,41.85045102427,-87.65879785567869
2614538,KENTUCKY FRIED CHICKEN,Restaurant,Risk 1 (High),6040 S ARCHER AVE,60638,2025-03-26,Canvass,Pass,41.79492477703089,-87.7682578225044
2614502,AUNTIE ANNE'S & CINNABON,Restaurant,Risk 2 (Medium),6462 N SHERIDAN RD,60626,2025-03-26,License,Pass w/ Conditions,41.99994448514836,-87.66083928299658
2614557,"VENENOS, INC",Restaurant,Risk 1 (High),6651 S PULASKI RD,60629,2025-03-26,Complaint Re-Inspection,Pass,41.771671045410905,-87.72243673712204
2614519,TAQUERIA AMIGO CHINO,Restaurant,Risk 1 (High),5601 W IRVING PARK RD,60634,2025-03-26,Canvass,Pass,41.95307342441258,-87.76705641473059
2614546,BALEADAS CORPORATION,Mobile Prepared Food Vendor,Risk 1 (High),3331 W 26TH ST,60623,2025-03-26,License Re-Inspection,Pass,41.844358013163685,-87.70862525093862
2614555,BELLAS FUENTEZ,Restaurant,Risk 1 (High),1725 W 47TH ST,60609,2025-03-26,Complaint,Pass,41.80845997040926,-87.6685481438849
2614568,MR. QUILES MEXICAN FOOD #5,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST,60608,2025-03-26,License,Pass,41.85045102427,-87.65879785567869
2614547,TACO MAYA,Restaurant,Risk 1 (High),22 W OHIO ST,60654,2025-03-26,Canvass Re-Inspection,Pass w/ Conditions,41.89256663733603,-87.6290125784896
