inspection_id,dba_name,facility_type,risk,address,zip,inspection_date,inspection_type,results,latitude,longitude
2615045,Stepping Stones Nursery School,Child or Student Facilities,Risk 1 (High),5910-5912 W MONTROSE AVE,60634,2025-04-03,License,Pass,41.96048824521629,-87.77503159502413
2615034,TIMBER LANES,Retail,Risk 3 (Low),1851 W IRVING PARK RD,60613,2025-04-03,License,Fail,41.954080767134606,-87.67614694113043
2615008,BURGUNDY RESTAURANT INC,Food Service,Risk 1 (High),5959 W IRVING PARK RD,60634,2025-04-03,Canvass Re-Inspection,Pass,41.95294850745443,-87.77670733646386
2615025,MARIANO'S #8522,Retail,Risk 1 (High),5201 N SHERIDAN RD,60640,2025-04-03,Complaint Re-Inspection,Pass w/ Conditions,41.976481667612425,-87.65483977716684
2615010,ARNOLD MIRELES SCHOOL,Child or Student Facilities,Risk 1 (High),9000 S EXCHANGE,60617,2025-04-03,Canvass Re-Inspection,Pass,41.73168216611453,-87.55282372631021
2615027,SUB WAY,Food Service,Risk 1 (High),1505 E 87TH ST,60619,2025-04-03,Canvass,Pass,41.73677276334606,-87.5878032072112
2615095,BARRACO'S PIZZA,Food Service,Risk 1 (High),3043-3047 W 111TH ST,60655,2025-04-03,Canvass,Pass,41.691495324148114,-87.6977804013201
2615052,WALDO COONEY,Food Service,Risk 1 (High),3651 E 106TH ST,60617,2025-04-03,Canvass Re-Inspection,Pass,41.70262024867653,-87.53447529478524
2615029,SOCIAL SIP,Food Service,Risk 2 (Medium),6644 S COTTAGE GROVE AVE,60637,2025-04-03,Canvass,Pass,41.77362363931491,-87.60593143161948
2615043,CERMAK FRESH MARKET,Retail,Risk 1 (High),4000 W DIVERSEY AVE,60639,2025-04-03,Complaint Re-Inspection,Pass,41.9318977231462,-87.72710503045386
2615039,SANDWICHQUEEN EXPRESS,Food Service,Risk 1 (High),1811-1835 W HARRISON ST,60612,2025-04-03,Canvass,Out of Business,41.87400327428677,-87.6720101808251
2615058,WEI  DAO CHENG DOU,Food Service,Risk 1 (High),2105 S JEFFERSON ST,60616,2025-04-03,License Re-Inspection,Pass,41.85407103506335,-87.64160034330095
2615044,UPRISING THEATER,Food Service,Risk 3 (Low),2905 N MILWAUKEE AVE,60618,2025-04-03,License,Fail,41.9341060540043,-87.71543193848767
2615064,TAQUERIA EL REY DEL TACO FASHION 1676 INC,Food Service,Risk 1 (High),1676 W OGDEN AVE,60612,2025-04-03,Complaint Re-Inspection,Pass,41.87920455469126,-87.6689949114057
2615109,"TAQUERIA VALLARTA #1, INC",Food Service,Risk 1 (High),2757 W 59TH ST,60629,2025-04-03,Canvass,Pass,41.78630054209791,-87.6934454970915
2615090,THE GREAT AMERICAN BAGEL,Food Service,Risk 1 (High),1154 W MADISON ST,60607,2025-04-03,Canvass,Pass,41.88173703022226,-87.65654694665614
2615119,HANDY SPOT,Retail,Risk 3 (Low),200 E 35TH ST,60616,2025-04-03,License Re-Inspection,Pass w/ Conditions,41.83116948232424,-87.62170520883589
2615051,HUBBARD INN,Food Service,Risk 1 (High),5700 S CICERO AVE,60638,2025-04-03,Canvass,Pass,41.789329323265385,-87.74164564419637
2615103,SHERATON GRAND CHICAGO RIVERWALK,Food Service,Risk 1 (High),301 E NORTH WATER ST,60611,2025-04-03,License,Pass,41.88945828010943,-87.62036837642913
2615100,MOE'S FOOD & DELI INC.,Retail,Risk 1 (High),3959 W ROOSEVELT RD,60624,2025-04-03,Canvass,Pass,41.86606326069917,-87.72510651648437
2615012,FIORETTA,Food Service,Risk 1 (High),310-318 N SANGAMON ST,60607,2025-04-03,Complaint,Pass,41.88710986216882,-87.65116394801733
2615023,COLUMBUS MANOR RESIDENTIAL CARE & HOME,Elders Facilities,Risk 1 (High),5107-5121 W JACKSON BLVD,60644,2025-04-03,Canvass,Fail,41.87656421743353,-87.75374480570642
2615042,SPF,Food Service,Risk 3 (Low),2121 N CLYBOURN AVE,60614,2025-04-03,License,Pass,41.91989968396778,-87.66180553636595
2615014,UPRISING THEATER,Food Service,Risk 2 (Medium),2905 N MILWAUKEE AVE,60618,2025-04-03,License,Fail,41.9341060540043,-87.71543193848767
2615063,PEPE'S MEXICAN RESTAURANT,Food Service,Risk 1 (High),131 E 79TH ST,60619,2025-04-03,Canvass Re-Inspection,Pass,41.75092109529809,-87.61993681854683
2615075,MARIANO'S #8520,Retail,Risk 1 (High),3145 S ASHLAND AVE,60608,2025-04-03,Complaint Re-Inspection,Pass,41.836468347729024,-87.66556690213167
2615076,LA MICHOACANA ICE CREAM SHOP 4,Food Service,Risk 1 (High),4614 W DIVERSEY AVE,60639,2025-04-03,Canvass,Fail,41.93169646610892,-87.74254645501154
2615056,SUSHI BY WEIGHT LLC,Food Service,Risk 1 (High),60 E JACKSON BLVD,60604,2025-04-03,License Re-Inspection,Pass,41.87837042031117,-87.62544271345834
2615055,POZOLERIA IGUALA IN CHICAGO #2 INC,Food Service,Risk 1 (High),6600 S KEDZIE AVE,60629,2025-04-03,Canvass,Pass,41.77345338841992,-87.70315683459593
2615009,WALMART #5617,Retail,Risk 1 (High),4626 W DIVERSEY AVE,60639,2025-04-03,Canvass Re-Inspection,Pass w/ Conditions,41.931688919351,-87.74301694683085
2615046,TAQUERIA EL CHARO DE SAN FRANCISCO,Food Service,Risk 1 (High),3655 E 106TH ST,60617,2025-04-03,Canvass,Pass,41.70261923285653,-87.534308773127
2615078,DAMIRA,Food Service,Risk 3 (Low),14 W SUPERIOR ST,60654,2025-04-03,License,Pass,41.8957812748777,-87.62875796343248
2615041,SOCIAL SIP,Food Service,Risk 3 (Low),6644 S COTTAGE GROVE AVE,60637,2025-04-03,License,Pass,41.77362363931491,-87.60593143161948
2615105,BBQ BAR,Food Service,Risk 1 (High),2520-2556 S ARCHER AVE,60608,2025-04-03,License Re-Inspection,Pass,41.846808631424096,-87.64759074859138
2615021,SPF,Food Service,Risk 1 (High),2121 N CLYBOURN AVE,60614,2025-04-03,Canvass,Pass,41.91989968396778,-87.66180553636595
2615035,DAMIRA,Food Service,Risk 1 (High),14 W SUPERIOR ST,60654,2025-04-03,License,Pass,41.8957812748777,-87.62875796343248
2615016,"KW FOOD MART,INC.",Retail,Risk 1 (High),9249-9253 S HALSTED ST,60620,2025-04-03,Canvass Re-Inspection,Pass,41.72548742917202,-87.64317359128398
2615116,CASA MADAI,Food Service,Risk 1 (High),2023 S RACINE AVE,60608,2025-04-03,Canvass Re-Inspection,Pass,41.85442964724037,-87.65617720487435
2615069,WEI  DAO CHENG DOU,Food Service,Risk 1 (High),2105 S JEFFERSON ST,60616,2025-04-03,License Re-Inspection,Pass,41.85407103506335,-87.64160034330095
2615086,Avenida Peru Co.,Food Service,Risk 1 (High),3131 N CENTRAL AVE,60634,2025-04-03,Canvass Re-Inspection,Pass,41.93769482064946,-87.76631878609123
2615115,LE PIANO,Food Service,Risk 1 (High),6970-6972 N GLENWOOD AVE,60626,2025-04-03,Canvass Re-Inspection,Pass,42.008813688990735,-87.66635391877986
2615083,NEIGHBORHOOD DELI-GROC,Retail,Risk 1 (High),9001-9003 S ASHLAND AVE,60620,2025-04-03,Canvass,Pass,41.73020933933295,-87.66275368298845
2615104,SHERATON GRAND CHICAGO RIVERWALK,Food Service,Risk 3 (Low),301 E NORTH WATER ST,60611,2025-04-03,License,Pass,41.88945828010943,-87.62036837642913
2615243,VICKY'S,Food Service,Risk 3 (Low),6632 N CLARK ST,60626,2025-04-03,License,Pass,42.002628232187895,-87.67232835129398
2615074,LA GUERA RESTAURANT,Food Service,Risk 1 (High),3614 E 106TH ST,60617,2025-04-03,Canvass,Pass,41.702845543419045,-87.53584559419713
2615038,ST. PIUS V SCHOOL,Child or Student Facilities,Risk 1 (High),1919 S ASHLAND AVE,60608,2025-04-03,Canvass,Fail,41.855363885442415,-87.66593319157184
2615118,TTS TACOS & TEQUILAS,Food Service,Risk 1 (High),1438 W CHICAGO AVE,60642,2025-04-03,Canvass,Fail,41.89623435694756,-87.66401078882515
2615033,KAYTIE'S KAFE LLC,Food Service,Risk 1 (High),1811 W HARRISON ST,60612,2025-04-03,License,Pass w/ Conditions,41.87400327428677,-87.6720101808251
2615088,MAC'S AMERICAN FOOD,Food Service,Risk 1 (High),1801 W DIVISION ST,60622,2025-04-03,Canvass,Fail,41.90315615397302,-87.67242231949352
2614961,"TASTY SPOT FOOD & GRILL ON 67, INC.",Retail,Risk 1 (High),1508 E 67TH ST,60637,2025-04-02,Canvass,Fail,41.77342281569598,-87.58833686934243
2614988,BECK'S,Food Service,Risk 1 (High),2201 N CLYBOURN AVE,60614,2025-04-02,Complaint,Pass w/ Conditions,41.92173963746964,-87.66436141694093
2614987,CHEESIE'S PUB & GRUB/LOST REEF LOUNGE,Food Service,Risk 1 (High),958-964 W BELMONT AVE,60657,2025-04-02,Complaint,Pass,41.94002723561704,-87.65373272685191
2614921,Crumbl Brickyard Chicago,Food Service,Risk 2 (Medium),2650 N NARRAGANSETT AVE,60639,2025-04-02,License,Fail,41.92884722332376,-87.78578101920121
2614927,JEWEL FOOD STORE #3114,Retail,Risk 1 (High),3128 W 103RD ST,60655,2025-04-02,Canvass,Fail,41.70631284461492,-87.6997671192086
2614912,CRUMBL AT BRICKYARD,Food Service,Risk 2 (Medium),2650 N NARRAGANSETT AVE,60639,2025-04-02,Canvass,Out of Business,41.92884722332376,-87.78578101920121
2614983,LOS MANGOS 3859 LLC,Food Service,Risk 1 (High),3905 W 26TH ST,60623,2025-04-02,Canvass,Pass,41.84417086255439,-87.72235283447782
2614999,PIZZA HUT,Food Service,Risk 2 (Medium),5401 S WENTWORTH AVE,60609,2025-04-02,Canvass,Pass w/ Conditions,41.796234875219376,-87.63040492438661
2614913,JOYFUL NOISE CHRISTIAN DAYCARE,Child or Student Facilities,Risk 1 (High),4243 W NORTH AVE,60639,2025-04-02,License Re-Inspection,Pass,41.909687088617126,-87.73302403097847
2614933,MARY'S ABC ACADEMY CHILD DAY CARE CENTER,Child or Student Facilities,Risk 1 (High),5081 N ELSTON AVE,60630,2025-04-02,Canvass,Pass,41.97337948121727,-87.74849027252397
2614936,"WARE RANCH STEAK HOUSE, INC",Food Service,Risk 1 (High),11147 S MICHIGAN AVE,60628,2025-04-02,Canvass Re-Inspection,Pass,41.69113261954646,-87.6208849886538
2614918,Fenger Acad. (H/S)(Board of Education),Child or Student Facilities,Risk 1 (High),11220 S Wallace (600W),60628,2025-04-02,Canvass Re-Inspection,Pass,41.68993884809439,-87.63760833241687
2614949,MARIANO'S #8538,Retail,Risk 1 (High),3030 N BROADWAY,60657,2025-04-02,Short Form Complaint,Pass,41.93733843730944,-87.64445647150518
2614971,GORILLA SUSHI,Food Service,Risk 1 (High),4945 N MILWAUKEE AVE,60630,2025-04-02,Canvass,Pass,41.97075872775007,-87.76314717614609
2614947,CHICAGO'S PIZZA,Food Service,Risk 1 (High),4520 W IRVING PARK RD,60641,2025-04-02,Canvass,Pass,41.95359543105369,-87.74147723471926
2615003,SUBWAY SANDWICH,Food Service,Risk 1 (High),7908 S HALSTED ST,60620,2025-04-02,Canvass,Fail,41.75032238740821,-87.64418240605828
2614934,MAXWELL CHARCOAL GRILL,Food Service,Risk 1 (High),8637 S ASHLAND AVE,60620,2025-04-02,Canvass Re-Inspection,Pass,41.73650528840047,-87.6629352326755
2614914,TROPICAL NUTRITION TWIST,Food Service,Risk 1 (High),7545 W IRVING PARK RD,60634,2025-04-02,License,Fail,41.95243933203402,-87.81641125307277
2614935,ORGANICLIFE,Child or Student Facilities,Risk 1 (High),3737 S PAULINA ST,60609,2025-04-02,Canvass,Pass,41.8256899992983,-87.6676870023875
2614915,LUCKY CAFE,Food Service,Risk 2 (Medium),3412 W IRVING PARK RD,60618,2025-04-02,License,Pass,41.95395842542393,-87.71347543576492
2614984,HARRY POTTER CHICAGO,Food Service,Risk 2 (Medium),676 N MICHIGAN AVE,60611,2025-04-02,License,Pass,41.89482685257429,-87.62439615715573
2614972,LACALACA 22 LLC,Mobile,Risk 2 (Medium),135 N KEDZIE AVE,60612,2025-04-02,License,Pass,41.88390509704504,-87.70605925083947
2614960,SEASHELL,Food Service,Risk 2 (Medium),3944 W ROOSEVELT RD,60624,2025-04-02,Short Form Complaint,Pass,41.86629065519555,-87.72456177467829
2614993,LOS AZARES MEXICAN GRILL LLC,Food Service,Risk 1 (High),5238 N NAGLE AVE,60630,2025-04-02,Canvass,Pass,41.97671902984532,-87.78800131348771
2614919,DENIEKE HOWARD,Child or Student Facilities,Risk 1 (High),7630-34 S ASHLAND AVE,60620,2025-04-02,Canvass Re-Inspection,Pass,41.75487381820697,-87.6636944223879
2614959,EL GRAN BURRITO EXPRESS #2,Food Service,Risk 1 (High),1907 W 87TH ST,60620,2025-04-02,Canvass Re-Inspection,Pass,41.735578274725285,-87.67078075079954
2614944,"PRINCETON REHABILITATION & HEALTH CARE, INC",Elders Facilities,Risk 1 (High),255 W 69TH ST,60621,2025-04-02,Canvass,Fail,41.768929872013416,-87.63208346917341
2614974,BURGER BOY EXPRESS INC.,Food Service,Risk 1 (High),5019 N WESTERN AVE,60625,2025-04-02,Canvass Re-Inspection,Fail,41.972911618595504,-87.68890203932801
2614925,CREME DE LA CREME,Child or Student Facilities,Risk 1 (High),2230 N DOMINICK ST,60614,2025-04-02,License Re-Inspection,Pass w/ Conditions,41.92222025546027,-87.66710345390526
2614917,SEN THAI & RAMEN,Food Service,Risk 1 (High),4608 N WESTERN AVE,60625,2025-04-02,Canvass Re-Inspection,Pass,41.96517022664056,-87.68894968647344
2615002,B'Z SPORTS BAR & GRILL,Food Service,Risk 1 (High),12001-12003 S HALSTED ST,60628,2025-04-02,Canvass,Pass w/ Conditions,41.67590206604794,-87.64169804628186
2614922,CHARLES SUMNER ELEMENTARY,Child or Student Facilities,Risk 1 (High),4320 W Fifth Ave (800S),60624,2025-04-02,Canvass Re-Inspection,Pass,41.8708492240888,-87.73355413576171
2614978,"FRANK'S CHICAGO SHRIMP HOUSE, INC.",Food Service,Risk 1 (High),5052 W IRVING PARK RD,60641,2025-04-02,Canvass,Pass,41.95344289157839,-87.75439576492936
2614951,ONWARD NEIGHBORHOOD HOUSE,Child or Student Facilities,Risk 1 (High),5423-31 W DIVERSEY AVE,60639,2025-04-02,License,Pass w/ Conditions,41.93121715112931,-87.76226148035626
2614997,Mintza,Food Service,Risk 1 (High),2245 W DEVON AVE,60659,2025-04-02,Canvass Re-Inspection,Pass,41.9976744700477,-87.6867563084304
2614958,DAN'S BAKERY& EATERY,Food Service,Risk 1 (High),2521-23 W 79TH ST,60652,2025-04-02,Canvass,Pass,41.74988030864081,-87.68619276582905
2614948,GHAREEB NAWAZ,Food Service,Risk 1 (High),2364 N LINCOLN AVE,60614,2025-04-02,Complaint,Pass,41.924970701649166,-87.64830656797486
2614956,THE SPOKE & BIRD BAKEHOUSE,Food Service,Risk 2 (Medium),1248 W 18TH ST,60608,2025-04-02,Complaint,Pass,41.858027589713096,-87.65839396574157
2614979,MERCY CIRCLE,Institutional Businesses,Risk 1 (High),3659 W 99TH ST,60655,2025-04-02,Canvass,Pass,41.71317071102441,-87.71373766446379
2614924,SUBWAY SANDWICH,Food Service,Risk 1 (High),11601 W TOUHY AVE,60666,2025-04-02,Complaint,Pass w/ Conditions,42.00875076599798,-87.90687413400109
2614967,D'AGOSTINOS PIZZA,Food Service,Risk 1 (High),1351 W ADDISON ST,60613,2025-04-02,Canvass Re-Inspection,Pass,41.94696420186995,-87.6636616004036
2614970,THE GOOD LIFE SOUL FOOD CAFE,Food Service,Risk 1 (High),11226-11238 S HALSTED ST,60628,2025-04-02,Canvass Re-Inspection,Pass,41.68971041112793,-87.64244175487424
2614953,CHILDREN'S HOLISTIC INTEGRATED LEARNING AND DEVELO,Child or Student Facilities,Risk 1 (High),3235 N CENTRAL AVE,60634,2025-04-02,Canvass Re-Inspection,Pass,41.9396542640577,-87.76639051535662
2614973,REGGIO'S PIZZA EXPRESS II,Food Service,Risk 1 (High),4434 S COTTAGE GROVE AVE,60653,2025-04-02,Canvass,Pass w/ Conditions,41.8139405139736,-87.60680964252573
2614989,WHITE CASTLE SYSTEMS INC,Food Service,Risk 2 (Medium),2356 W ROOSEVELT RD,60608,2025-04-02,Complaint,Pass,41.86672490646652,-87.685842553295
2614977,JESSCAFE,Food Service,Risk 1 (High),5819 W BELMONT AVE,60634,2025-04-02,Canvass,Fail,41.93839141038951,-87.77211894533082
2614930,"M & M MINI MARKET, INC.",Retail,Risk 3 (Low),4036 W DIVISION ST,60651,2025-04-02,License Re-Inspection,Pass,41.90275593000036,-87.72794150780221
2614968,LIQUOR PARK,Retail,Risk 3 (Low),1942 W NORTH AVE BLDG,60622,2025-04-02,License Re-Inspection,Pass,41.91060843502854,-87.67671239013194
2614957,Magic Food Inc,Retail,Risk 3 (Low),6020-6022 W North AVE,60639,2025-04-02,Canvass,Out of Business,41.90935678512507,-87.77612368277944
2614982,PRIME FISH,Food Service,Risk 1 (High),8022 S HALSTED ST,60620,2025-04-02,Canvass Re-Inspection,Pass,41.74810405559482,-87.64411513161956
2614943,THEODORE ROOSEVELT HIGH SCHOOL,Child or Student Facilities,Risk 1 (High),3436 W WILSON AVE,60625,2025-04-02,Canvass Re-Inspection,Pass,41.96485521836176,-87.7148305062818
2614964,NEW GRAND CHINESE KITCHEN,Food Service,Risk 1 (High),5401 S WENTWORTH AVE,60609,2025-04-02,Short Form Complaint,Pass,41.796234875219376,-87.63040492438661
2614911,WINDY CITY MARKET,Retail,Risk 1 (High),3334-3348 N PULASKI RD,60641,2025-04-02,Canvass,Pass,41.94184003934502,-87.72741517949781
2614929,PEACH'S ON 47TH,Food Service,Risk 1 (High),4652 S DR MARTIN LUTHER KING JR DR,60653,2025-04-02,Canvass,Pass,41.80960148356178,-87.61674116665355
2614952,KANELA BREAKFAST CLUB,Food Service,Risk 1 (High),1408 N MILWAUKEE AVE,60622,2025-04-02,Canvass,Pass w/ Conditions,41.90742472961463,-87.6730736738879
2614990,CHICK-FIL-A FORD CITY,Food Service,Risk 1 (High),4733 W 76TH ST,60652,2025-04-02,Complaint,Pass,41.75423732561216,-87.74051786083407
2614920,TILLY BAGEL SHOP-FULTON MARKET,Food Service,Risk 1 (High),204 N ABERDEEN ST,60607,2025-04-02,License,Pass,41.88572912483546,-87.65462313853236
2614955,"A.P. DELI RESTAURANT GROUP, INC.",Food Service,Risk 1 (High),10758 S MICHIGAN AVE,60628,2025-04-02,Canvass Re-Inspection,Pass,41.6981699973446,-87.62102419675304
2614965,MAGIC FOOD,Retail,Risk 3 (Low),6020-6022 W North AVE,60639,2025-04-02,License,Pass w/ Conditions,41.90935678512507,-87.77612368277944
2614939,MARIANO'S #8538,Retail,Risk 1 (High),3030 N BROADWAY,60657,2025-04-02,Complaint Re-Inspection,Pass,41.93733843730944,-87.64445647150518
2614923,EL CHILAQUIL,Food Service,Risk 1 (High),3711 W COLUMBUS AVE,60652,2025-04-02,Canvass Re-Inspection,Pass,41.74101286491123,-87.7143741839553
2614857,ST. ELIZABETH OF THE TRINITY SCHOOL,Child or Student Facilities,Risk 1 (High),6040 W Ardmore ST,60646,2025-04-01,Canvass Re-Inspection,Pass,41.98666091326279,-87.77959985757978
2614898,AL SAFA,Food Service,Risk 1 (High),3146 W TOUHY AVE,60645,2025-04-01,Complaint Re-Inspection,Pass,42.01197987928261,-87.70853385148317
2614831,MUNCHIES GYROS ORIGINAL,Food Service,Risk 1 (High),3682 N ELSTON AVE,60618,2025-04-01,License,Pass,41.948167728769576,-87.71131602708118
2614825,JEWEL FOOD STORE #3262,Retail,Risk 1 (High),4660 W IRVING PARK RD,60641,2025-04-01,Canvass,Pass,41.95355443840363,-87.74505531119503
2614862,TALA QUICK MART,Retail,Risk 3 (Low),5652 W DIVISION ST,60651,2025-04-01,Canvass,Out of Business,41.90222162432598,-87.7677718454794
2614883,FAST GRILL,Food Service,Risk 1 (High),3930 N CICERO AVE,60641,2025-04-01,Canvass,Pass,41.952518560711454,-87.74743973075442
2614854,TAQUERIA CD HIDALGO,Food Service,Risk 1 (High),7104 N CLARK ST,60626,2025-04-01,License,Pass w/ Conditions,42.0115813638168,-87.67461423129816
2614901,MEI FOOD,Food Service,Risk 1 (High),220 W 31ST ST,60616,2025-04-01,Canvass Re-Inspection,Pass,41.838333031882655,-87.63257553845861
2614886,ANTOJITOS MAJICOS LA MICHOACANA,Food Service,Risk 1 (High),3540 W LAWRENCE AVE,60625,2025-04-01,Canvass Re-Inspection,Pass,41.968468819581474,-87.71748860242933
2614963,KRISPY KRUNCHY CHICKEN,Food Service,Risk 1 (High),1840 W PETERSON AVE,60660,2025-04-01,Complaint,Fail,41.99083406875133,-87.67677172960916
2614841,LIQUOR PARK,Retail,Risk 3 (Low),1942 W NORTH AVE BLDG,60622,2025-04-01,License,Fail,41.91060843502854,-87.67671239013194
2614868,EL BUEN TACO #4,Mobile,Risk 2 (Medium),2300 S THROOP ST,60608,2025-04-01,License,Fail,41.85045102427,-87.65879785567869
2615047,MICHELADAS EL PATRON,Food Service,Risk 3 (Low),3318 N OSCEOLA AVE,60634,2025-04-01,Canvass,Pass,41.94025946740951,-87.81308317654317
2614909,BIG STAR II,Food Service,Risk 1 (High),3638-3640 N CLARK ST,60613,2025-04-01,Complaint Re-Inspection,Pass w/ Conditions,41.94816863436783,-87.65746305156426
2614892,ENTRE PANAS RESTAURANT,Food Service,Risk 1 (High),2430 W 47TH ST,60632,2025-04-01,License,Pass,41.808531901131886,-87.68559060232674
2614871,DUFFY'S PLACE INC,Retail,Risk 3 (Low),6355 S CENTRAL AVE,60638,2025-04-01,Complaint Re-Inspection,Pass,41.7764176825641,-87.76151321233951
2614852,DELICIAS TACOS 100% MEXICAN STYLE,Mobile,Risk 2 (Medium),2300 S THROOP ST,60608,2025-04-01,License,Pass,41.85045102427,-87.65879785567869
2614836,BAKED BY JANE,Food Service,Risk 1 (High),5481 N NORTHWEST HWY,60630,2025-04-01,Canvass,Pass,41.98038356467693,-87.77747659864201
2614896,SEAFOOD CITY SUPERMARKET/GRILL CITY/CRISPY TOWN/NO,Retail,Risk 1 (High),5033 N ELSTON AVE,60630,2025-04-01,Complaint,Pass w/ Conditions,41.97234928256036,-87.74682508578468
2614840,SHO,Food Service,Risk 1 (High),1533 N WELLS ST,60610,2025-04-01,License,Pass,41.91013488363695,-87.63453146801673
2614843,"FIESTA BURGER HEAVEN, INC.",Food Service,Risk 1 (High),7832 S ASHLAND AVE,60620,2025-04-01,Canvass,Fail,41.75117948402018,-87.66360548792919
2614903,Drippin' Bites,Food Service,Risk 1 (High),6808 N SHERIDAN RD,60626,2025-04-01,Canvass Re-Inspection,Pass,42.00582694496218,-87.66114012527682
2614907,FATBURGER BUFFALO'S EXPRESS,Food Service,Risk 1 (High),825 E 87TH ST,60619,2025-04-01,Canvass,Pass,41.73655254900219,-87.6038209739042
2614864,AFC SUSHI @ JEWEL-OSCO #3262,Retail,Risk 1 (High),4660 W IRVING PARK RD,60641,2025-04-01,Canvass,Pass,41.95355443840363,-87.74505531119503
2614858,STUSSY'S DINER,Food Service,Risk 1 (High),3500 S HALSTED ST,60609,2025-04-01,Canvass,Pass w/ Conditions,41.83069533520227,-87.64625091576728
2614855,WALDO COONEY'S PIZZA,Food Service,Risk 1 (High),2640 W 51ST ST,60632,2025-04-01,Complaint Re-Inspection,Pass,41.80115359848577,-87.6907407136006
2614887,AVERS PLACE,Retail,Risk 3 (Low),3825 W CHICAGO AVE,60651,2025-04-01,Canvass,Out of Business,41.895292084430416,-87.72234938942286
2614880,CASPIAN KABAB CUISINE,Food Service,Risk 1 (High),1413 N ASHLAND AVE,60622,2025-04-01,Canvass,Fail,41.907442564575305,-87.66745466177603
2614827,EXPLORA LEARNING CENTER 1,Child or Student Facilities,Risk 1 (High),5859 W IRVING PARK RD,60634,2025-04-01,Canvass,Fail,41.95297725706599,-87.77426497520248
2614902,HARMONY NURSING & REHAB CTR,Elders Facilities,Risk 1 (High),3919 W FOSTER AVE,60625,2025-04-01,Canvass Re-Inspection,Pass,41.97543959387946,-87.72648597803017
2614837,JAMES SHIELDS MIDDLE SCHOOL,Child or Student Facilities,Risk 1 (High),2611 W 48TH ST,60632,2025-04-01,Canvass Re-Inspection,Pass,41.80646389977141,-87.68978288830843
2614882,Hands On Inc,Food Service,Risk 1 (High),7117-7119 W ADDISON ST,60634,2025-04-01,Canvass,Pass w/ Conditions,41.94521290854801,-87.80400170314375
2614884,ASIAN STATION,Food Service,Risk 1 (High),1343 W MORSE AVE,60626,2025-04-01,Canvass Re-Inspection,Pass,42.00780902250199,-87.66542847509838
2614900,LEXINGTON BETTY SMOKEHOUSE,Food Service,Risk 1 (High),756 E 111TH ST,60628,2025-04-01,Canvass,Fail,41.69297593328423,-87.60266451724692
2614905,TAQUERIA ATOTONILCO #2,Food Service,Risk 1 (High),1649 W 47TH ST,60609,2025-04-01,Canvass Re-Inspection,Pass,41.808476157506206,-87.66691320039692
2614861,SHO,Food Service,Risk 3 (Low),1533 N WELLS ST,60610,2025-04-01,License,Pass,41.91013488363695,-87.63453146801673
2614865,TRIBU CAFFE CORP,Food Service,Risk 1 (High),3856 N ASHLAND AVE,60613,2025-04-01,Canvass Re-Inspection,Pass,41.95231589583688,-87.6691456431224
2614899,AMEER TANDOORI KABAB,Food Service,Risk 1 (High),2307 W DEVON AVE,60659,2025-04-01,Complaint,Pass,41.99765690187744,-87.68775624151787
2614888,PHIL'S PIZZA D'ORO,Food Service,Risk 1 (High),5804 N MILWAUKEE AVE,60646,2025-04-01,Canvass Re-Inspection,Pass w/ Conditions,41.98692905932,-87.77820118929485
2614826,DUNKIN DONUTS,Food Service,Risk 2 (Medium),1943 W MONTEREY AVE,60643,2025-04-01,Canvass,Pass,41.69170541410107,-87.6701137203336
2614847,REACH FOR THE STARS CHILDCARE ACADEMY INC.,Child or Student Facilities,Risk 1 (High),4246-4252 S DR MARTIN LUTHER KING JR DR,60653,2025-04-01,License,Pass,41.8170238427987,-87.61695042319296
2614833,Stepping Stones Nursery School,Child or Student Facilities,Risk 1 (High),2750 W LAWRENCE,60625,2025-04-01,License,Pass,41.96864515206485,-87.69821695287187
2614875,SUSHI-SAN,Food Service,Risk 1 (High),1950 N HALSTED ST,60614,2025-04-01,Canvass Re-Inspection,Pass,41.91743575983061,-87.64862456929816
2614824,PALETERIA AYUTLA,Food Service,Risk 2 (Medium),2404 W 46TH PL,60632,2025-04-01,Canvass,Fail,41.80945691736228,-87.68474598934672
2614893,RAJ DARBAR,Food Service,Risk 1 (High),2660 N HALSTED ST,60614,2025-04-01,Complaint,Fail,41.930751911450216,-87.64909233354552
2614894,AVERS EXPRESS FOOD LLC,Retail,Risk 3 (Low),3825 W CHICAGO AVE,60651,2025-04-01,License,Fail,41.895292084430416,-87.72234938942286
2614872,CHICK-FIL-A,Food Service,Risk 1 (High),11601 W TOUHY AVE,60666,2025-04-01,Short Form Complaint,Pass,42.00875076599798,-87.90687413400109
2614835,"LEARNING TREE PRESCHOOL AND NURSERY, INC.",Child or Student Facilities,Risk 1 (High),6161 S KEDZIE AVE,60629,2025-04-01,Canvass,Fail,41.78084306045778,-87.70304248538193
2614856,RADAIOS BROS FRANKSVILLE INC,Food Service,Risk 1 (High),3550 N HARLEM AVE,60634,2025-04-01,Canvass Re-Inspection,Pass,41.944944690917175,-87.80714093729617
2614891,GUAPO TACO,Food Service,Risk 1 (High),2430 W 47TH ST,60632,2025-04-01,Canvass,Out of Business,41.808531901131886,-87.68559060232674
2614848,ART IN MOTION SCHOOL,Child or Student Facilities,Risk 2 (Medium),7415 S EAST END AVE,60649,2025-04-01,Canvass,Fail,41.76016159438004,-87.58337498057953
