inspection_id,dba_name,aka_name,license_,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,violations,latitude,longitude,location
2614469,YOLK,YOLK,2516510,Restaurant,Risk 1 (High),340 N STATE ST,CHICAGO,IL,60654,2025-03-25T00:00:00.000,Canvass Re-Inspection,Fail,"25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 3-603.11: OBSERVED NO ASTERISK ON MENU IDENTIFYING ALL ANIMAL DERIVED FOODS THAT ARE SERVED RAW, UNDERCOOKED, COOKED TO ORDER OR CONTAIN RAW OR UNDERCOOKED INGREDIENTS AND OBSERVED NO DISCLOSURE ON MENU STATING THAT ASTERISKED ANIMAL DERIVED FOODS ARE SERVED RAW, UNDERCOOKED, COOKED TO ORDER OR CONTAIN RAW OR UNDERCOOKED INGREDIENTS. INSTRUCTED TO ADD ASTERISK IDENTIFYING ALL ANIMAL DERIVED FOODS THAT ARE SERVED RAW, UNDERCOOKED, COOKED TO ORDER OR CONTAIN RAW OR UNDERCOOKED INGREDIENTS AND TO ADD DISCLOSURE TO MENU STATING THAT ANIMAL DERIVED FOODS WITH AN ASTERISK ARE SERVED RAW, UNDERCOOKED, COOKED TO ORDER OR CONTAIN RAW OR UNDERCOOKED INGREDIENTS. PRIORITY FOUNDATION VIOLATION 7-38-005 NO CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-501.111: OBSERVED OVER 30 SMALL FLIES IN FACILITY. OBSERVED SMALL FLY ACTIVITY THROUGHOUT FACILITY ON WALLS AND CEILING. SOME OF THE AREAS AFFECTED INCLUDE REAR PREP AREA, DISHWASHING AREA AND EXPO LINE AREA. INSTRUCTED TO ELIMINATE SMALL FLY ACTIVITY IN FACILITY AND CLEAN AFFECTED AREAS. RECOMMENDED PEST CONTROL SERVICE FACILITY ON OR AFTER 3/20/2025. PRIORITY FOUNDATION VIOLATION 7-38-020(A) CITATION ISSUED.  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15: OBSERVED OPENING IN BETWEEN DOUBLE ENTRANCE FRONT DOORS. INSTRUCTED TO SEAL ALL OUTER OPENINGS TO PREVENT PEST ENTRANCE.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15: OBSERVED LEAKING FAUCET AT THREE COMPARTMENT SINK. INSTRUCTED TO REPAIR LEAKING FAUCET AT THREE COMPARTMENT SINK.",41.88862848778524,-87.62818981183963,"
,  
(41.88862848778524, -87.62818981183963)"
2614411,"THE ATRIUM HLTH CARE CTRS, INC",THE ATRIUM,2204272,Long Term Care,Risk 1 (High),1425 W ESTES AVE,CHICAGO,IL,60626,2025-03-25T00:00:00.000,Canvass Re-Inspection,Pass,,42.01143331252565,-87.66702075878678,"
,  
(42.01143331252565, -87.66702075878678)"
2614458,UMMO & THE LOFT,UMMO & THE LOFT,1470960,Restaurant,Risk 1 (High),22 W HUBBARD ST,CHICAGO,IL,60610,2025-03-25T00:00:00.000,Canvass Re-Inspection,Pass w/ Conditions,"14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: OBSERVED MULTIPLE SHELLSTOCK TAGS FROM DECEMBER 2024, JANUARY, FEBRUARY AND MARCH 2025 WITH NO DATE WHEN THE LAST SHELLSTOCK FROM THE CONTAINER IS SOLD OR SERVED. INSTRUCTED THE DATE WHEN THE LAST SHELLSTOCK FROM THE CONTAINER IS SOLD OR SERVED SHALL BE RECORDED ON THE TAG OR LABEL. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. (NOTE: CITATION ISSUED DURING INSPECTION ON 3/18/2025, FACILITY HAS NO SHELLSTOCK TAGS WITH DATE WHEN LAST SHELLSTOCK FROM CONTAINER HAS BEEN SOLD OR SERVED DURING CANVASS REINSPECTION ON 3/25/2025) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15: OBSERVED OPENING AT BASE ON RIGHT OF REAR EXIT DOOR LEADING TO ALLEY. INSTRUCTED TO SEAL ALL OUTER OPENINGS TO PREVENT PEST ENTRANCE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12: OBSERVED BUILDUP ON INTERIOR OF FLOOR DRAINS IN FACILITY. OBSERVED BUILDUP IN INTERIOR OF FLOOR DRAINS UNDERNEATH ONE COMPARTMENT SINK IN FIRST FLOOR BAR, THREE COMPARTMENT SINK IN BASEMENT AND LARGE HIGH TEMPERATURE DISH MACHINE IN FIRST FLOOR DISHWASHING AREA. INSTRUCTED TO CLEAN INTERIOR OF FLOOR DRAINS UNDERNEATH ONE COMPARTMENT SINK IN FIRST FLOOR BAR, THREE COMPARTMENT SINK IN BASEMENT AND LARGE HIGH TEMPERATURE DISH MACHINE IN FIRST FLOOR DISHWASHING AREA.",41.89016136574744,-87.62884924184334,"
,  
(41.89016136574744, -87.62884924184334)"
2614481,CHAI ASIAN BISTRO,CHAI ASIAN BISTRO,2966447,Restaurant,Risk 1 (High),4748-4750 W PETERSON AVE,CHICAGO,IL,60646,2025-03-25T00:00:00.000,Canvass Re-Inspection,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED INTERIOR OF BOX FREEERS AT FRONT COFFEE PREP AREA AND REAR FOOD PREP AREA COVERED IN HEAVY BUILD UP OF ICE. INSTRUCTED TO DEFROST AND MAINTAIN IN GOOD CONDITION. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED STEADY LEAK COMING FROM FAUCET OF 3 COMPARTMENT SINK LOCATED IN REAR PREP AND DISH AREA. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN FAUCET IN GOOD CONDITION.",41.99001130789312,-87.74792953479273,"
,  
(41.99001130789312, -87.74792953479273)"
2614474,SWAN GRILL,SWAN GRILL,2636540,Restaurant,Risk 1 (High),1463 N PULASKI RD,CHICAGO,IL,60651,2025-03-25T00:00:00.000,Canvass,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO AMBIENT AIR THERMOMETERS INSIDE DISPLAY COOLERS IN/NEAR THE BAR AREA. INSTRUCTED TO PROVIDE TO PROPERLY MONITOR THE AMBIENT AIR TEMPERATURE OF EQUIPMENT. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED IMPROPER STORAGE OF CASES OF BEER STACKED IN THE MIDDLE OF THE FLOOR IN THE DISHWASHING AREA. INSTRUCTED TO PROPERLY STORE BY ELEVATING AT LEAST SIX INCHES FROM THE FLOOR ON RAISED SHELVING UNITS.  | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED IMPROPER STORAGE OF SINGLE USE SMALL PLATES ON SHELF IN KITCHEN AREA. INSTRUCTED TO INVERT AND STORE PROPERLY TO PREVENT CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED IMPROPER STORAGE OF FOOD ITEMS STORED IN GROCERY BAGS IN THE FREEZER UNIT. INSTRUCTED TO USE PROPER FOOD GRADE CONTAINERS ONLY.    | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED TRASH/LITTER (LARGE CARDBOARD BOX AND PIECES OF STYROFOAM) ON THE GROUND SURROUNDING THE OUTSIDE REFUSE/DUMPSTER AREA. INSTRUCTED TO REMOVE AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED IMPROPER STORAGE OF MOP IN A BUCKET IN THE DISHWASING AREA. INSTRUCTED TO STORE PROPERLY BETWEEN USAGE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED CERTIFIED FOOD MANAGER ON DUTY WITH NO FOOD ALLERGEN TRAINING CERTIFICATE AT THE TIME OF INSPECTION. INSTRUCTED TO PROVIDE AND POST.",41.9079296217709,-87.72631465817972,"
,  
(41.907929621770904, -87.72631465817972)"
2614377,EL FOGON TAPATIO TAQUERIA,EL FOGON TAPATIO,2972497,Restaurant,Risk 1 (High),3222 W ARMITAGE AVE,CHICAGO,IL,60647,2025-03-24T00:00:00.000,Complaint Re-Inspection,Pass,,41.91749939340835,-87.70794306902431,"
,  
(41.91749939340835, -87.70794306902431)"
2614390,Paramount Events,Optiver,2930022,Restaurant,Risk 1 (High),130 E RANDOLPH ST,CHICAGO,IL,60601,2025-03-24T00:00:00.000,Canvass Re-Inspection,Pass,,41.884588371969095,-87.62327256105529,"
,  
(41.884588371969095, -87.62327256105529)"
2614351,BLACKWOOD BBQ,BLACKWOOD BBQ,2483577,Restaurant,Risk 1 (High),233 N Michigan AVE,CHICAGO,IL,60601,2025-03-24T00:00:00.000,Canvass Re-Inspection,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON THE PREMISES WHILE TCS FOODS (BEEF, PORK, MAC & CHEESE, ETC) WERE BEING PREPARED AND SERVED. INSTRUCTED MANAGEMENT THAT A CITY OF CHICAGO CERTIFIED FOOD MANAGER MUST BE PRESENT AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED OR SERVED. PRIORITY FOUNDATION VIOLATION, 7-38-012. CITATION ISSUED. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: AMBIENT AIR THERMOMETER FOR TWO DOOR REACH-IN COOLER IN THE REAR PREP AREA IN DISREPAIR INSTRUCTED TO REPAIR AND MAINTAIN. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PRIORITY FOUNDATION VIOLATION FROM REPORT #2613905 DATED 3/17/25 NOT CORRECTED: VIOLATION #10- ""OBSERVED HANDWASHING SINK IN THE REAR PREP AREA NOT MAINTAINED. SINK IS INOPERABLE. INSTRUCTED TO REPAIR AND MAINTAIN"" PRIORITY VIOLATION, 7-42-090. CITATION ISSUED.",41.886567370886944,-87.62438467059714,"
,  
(41.886567370886944, -87.62438467059714)"
2614385,HONG KONG DELIGHT IV,HONG KONG DELIGHT IV,79650,Restaurant,Risk 1 (High),327 E 35TH ST,CHICAGO,IL,60616,2025-03-24T00:00:00.000,Complaint Re-Inspection,Pass,"48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: 4-301.12: OBSERVED ONE SINK STOPPER MISSING FOR THE THREE COMPARTMENT SINK. INSTRUCTED TO PROVIDE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(C): OBSERVED THE TOP OF THE PREP COOLER NEAR THE COOKING EQUIPEMENT WITH SLIGHT DEBRIS BUILD UP. FOUND THE COOLER NEAR THE REGISTER IN NEED OF CLEANING INSIDE THE UNIT. LASTLY, SLIGHT GREASE ENCRUSTED ON THE CREVICES OF THE DEEP FRYING UNITS. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12: OBSERVED THE FLOORS THROUGHOUT THE FACILITY IN NEED OF CLEANING. ESPECIALLY UNDER THE COOKING EQUIPMENT IN THE FRONT PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-303.11: OBSERVED THE REAR FOOD PREP AREA WITH INADEQUATE LIGHTING. INSTRUCTED TO PROVIDE ADEQUATE LIGHT IN THE MENTIONED PREP AREA. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13: OBSERVED NO ALLERGEN TRAINING CERTIFICATE ON SITE FOR CERTIFIED FOOD MANAGER. INSTRUCTED MUST TAKE COURSE AND MAINTAIN RECORDS OF CERTIFICATE ON SITE.",41.83098585685139,-87.61813057002854,"
,  
(41.83098585685139, -87.61813057002854)"
2614364,MARIANO'S #8538,MARIANO'S,2446998,Grocery Store,Risk 1 (High),3030 N BROADWAY,CHICAGO,IL,60657,2025-03-24T00:00:00.000,Complaint,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NOTED NO HANDWASH SIGNAGE AT 1ST AND 2ND FLOOR LADIES WASHROOMS. INSTRUCTED TO PROVIDE AND MAINTAIN. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED BLACK SUBSTANCE ON INTERIOR ICE CHUTE AND ON ALL INTERIOR WALLS OF ICE MACHINE USED TO KEEP SEAFOOD COLD. ICE IS IN IN DIRECT CONTACT WITH BACK INTERIOR WALL. ALSO NOTED BLACK AND PINK SUBSTANCE ON INTERAL ICE DISPENSER OF ICE MACHINE AT ""STANS DONUTS"", WATER USED TO MAKE ICE IS IN DIRECT CONTACT WITH BLACK AND PINK SUBSTANCE. ICE IS USED FOR HUMAN CONSUMPTION. INSTRUCTED TO REMOVE ALL ICE, DEEP CLEAN, SANITIZE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION #7-38-005.CITATION ISSUED | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: NOTED SLOW DRAINS AT ALL HANDSINKS IN ALL PREP AREAS, 1ST FLOOR MOP SINK REPAIRED WITH DUCT TAPE, AND SPRAYER AT 3-COMPARTMENT SINK IN MEAT PREP AREA LEAKING AT BASE. INSTRUCTED TO REPAIR AND MAINTAIN | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: NOTED DOORS, SCRAP METAL, CARTS AND ""U BOATS"" ALONG THE WALL AND IN BETWEEN WALL AND OUTSIDE DUMPSTER. INSTRUCTED TO REMOVE AND MAINTAIN AREA FREE OFF UNUSED ITEMS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED EXCESSIVE DUST ON CEILING TILES, VENT AND SPRINKLER SYSTEM IN UPSTAIRS WOMENS WASHROOM, FLOORS BEHIND ICE MACHINE IN SEAFOOD DEPARTMENT IN NEED OF CLEANING, FLOORS IN CHEESE DEPARTMENT ALONG THE WALLS WITH GRIME AND FOOD DEBRIS, FLOORS UNDER SINKS IN UNUSED PREP AREA NOT CLEAN, ALSO NOTED STAINED CEILING TILES IN DOWNSTAIRS BATHROOM HALL AND IN  1ST FLOOR MENS WASHROOM, WATER STAINS ARE INDICATIVE OF A LEAK, INSTRUCTED TO ADDRESS LEAK AND REPLACE CEILING TILES TO PROPERLY MONITOR ANY NEW ACTIVITY. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED UNUSED EQUIPMENT IN SUSHI PREP AREA. INSTRUCTED TO REMOVE ALL UNUSED/UNECESSARY EQUIPMENT FROM PREMISES.",41.93733843730944,-87.64445647150518,"
,  
(41.93733843730944, -87.64445647150518)"
2614387,LA MICHOACANA THE GREEN PARTY INC.,"LA MICHOACANA THE GREEN PARTY, INC.",2523060,Restaurant,Risk 1 (High),3211 W 111TH ST,CHICAGO,IL,60655,2025-03-24T00:00:00.000,Canvass,Pass,37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: ALL BULK FOOD CONTAINERS MUST BE LABELED WITH COMMODITY NAME  INSTRUCTED TO CORRECT AND MAINTAIN.  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: ALL WIPING CLOTHS WHEN NOT IN USE MUST BE STORED IN A CLEAN SANITIZING SOLUTION. CORRECT AND MAINTAIN,41.69145138233483,-87.70135328749886,"
,  
(41.69145138233483, -87.70135328749886)"
2614397,AL SAFA,AL SAFA,2951548,Restaurant,Risk 1 (High),3146 W TOUHY AVE,CHICAGO,IL,60645,2025-03-24T00:00:00.000,Complaint,Fail,"23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED APPROXIMATLY 20 LBS OF THE ASSORTED PREPARED TCS NOT DATE LABELED WITH AN EXPIRATION DATE NO LONGER THAN 7 DAYS. NO DATES OF ANY KIND. PREPARED HUMMUS, PREPARED SAUCES, COOKED LAMB, COOKED CHICKEN. ALL FOODS DISCARDED. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: ALL PRE-PACKAGED PREPARED FOODS, SUCH AS OLIVES AND DESSERTS, INSIDE GRAB AND GO COOLER AND COUNTERTOP MUST BE PROPERLY LABELED WITH THE BUSINESS NAME, ADDRESS, LIST OF INGREDIENTS AND ALLERGY WARNING IF NEEDED. | 40. PERSONAL CLEANLINESS - Comments: MUST PROVIDE BEARD RESTRAINTS FOR FOOD HANDLERS WITH BEARDS. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: ALL PREP AREA WIPING CLOTHS MUST BE HELD IN A SANITIZING SOLUTION BETWEEN USE. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: MUST USE FOOD SCOOPS WITH HANDLES INVERTED INSIDE FOODS. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: NOTED SOILED LINENS IMPROPERLY STORED. MUST PROPERLY STORED IN A SEALED CONTAINER. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: ALL CLEAN STORED POTS/PANS MUST BE STORED INVERTED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST NOT USE RAW WOODEN BLOCKS AS LIFTS FOR KABOBS INSIDE COOLERS OR ON FOOD CARTS. MUST BE SMOOTH, CLEANABLE MATERIAL.----MUST NOT USE TAPE AS A MEANS OF REPAIR INSIDE THE FRONT SMALL COOLER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INTERIOR AND EXTERIOR OF ALL COOKS LINE EQUIPMENT,STEAM TABLES, COOLERS, FREEZERS WITH DIRT,GREASE AND FOOD DEBRIS. MUST CLEAN AND MAINTAIN.----COOKS LINE CUTTING BOEAD BADLY STAINED AND IN POOR CONDITION. MUST REPLACE OR RESURFACE. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OUTSIDE WASTE RECEPTACLE WITH OVERFLOWING GARBAGE AND FOOD WASTE. GARBAGE ON THE GROUNDS SURROUNDING THE CONTAINERS INCLUDING A USED GREASE RECEPTACLE ENCRUSTED WITH GREASE. RECEPTACLE LID UNABLE TO CLOSE TIGHT FITTING. INSTRUCTED TO REMOVE ALL OVERFLOWING GARBAGE, REMOVE GARBAGE FROM THE GROUND AND PROVIDE A TIGHT FITTING LID. PRIORITY FOUNDATION VIOLATION 7-38-020(B) CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: SOILED MOP HEADS IMPROPERLY STORED INSIDE THE MOP SINK. MUST STORE INVERTED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED DIRTY FLOORS THROUGHOUT THE FACILITY, DIRTY WALLS AT THE THREE COMPARTMENT SINK. MUST CLEAN AND MAINTAIN.----OPEN HOLE TO PIPING INSIDE THE EMPLOYEE WASHROOM. MUST SEAL. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS FROM REPORT #2604123 FROM 10-4-24 NOT CORRECTED. #40- OBSERVED FOOD HANDLERS NOT WEARING HAIR RESTRAINTS. INSTRUCTED ALL FOOD HANDLERS MUST WEAR EFFECTIVE HAIR RESTRAINTS.#49- OBSERVED FOOD DEBRIS ON PREP AREA SHELVES. MUST CLEAN ALL PREP AREA SHELVES AND MAINTAIN.#57- OBSERVED ONE FOOD HANDLER WITHOUT FOOD HANDLER CERTIFICATE. INSTRUCTED ALL FOOD HANDLERS MUST HAVE FOOD HANDLERS CERTIFICATE. PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED.",42.01197987928261,-87.70853385148317,"
,  
(42.01197987928261, -87.70853385148317)"
2614330,WILDBERRY PANCAKES & CAFE,WILDBERRY CAFE,2088572,Restaurant,Risk 1 (High),130 E RANDOLPH ST,CHICAGO,IL,60601,2025-03-24T00:00:00.000,Canvass,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: MUST PROVIDE HANDWASHING SIGNAGE AT THE HANDWASHING SINK IN THE BASEMENT PREP AREA. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED DISH RACKS STORED ON THE FLOOR IN THE DISHWASHING AREA. INSTRUCTED TO ELEVATE DISH RACKS TO PROTECT FROM POSSIBLE CONTAMINATION. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED EMPLOYEES EATING IN THE UPSTAIRS FOOD PREP AREA. INSTRUCTED MANAGEMENT TO PROVIDE A DESIGNATED ARE FOR EMPLOYEES TO EAT AND DRINK AWAY FROM FOOD PRE AREAS. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NO PROOF OF ALLERGEN TRAINING ON SITE FOR ALL CITY OF CHICAGO FOOD MANAGERS. INSTRUCTED MANAGEMENT THAT ALL CITY OF CHICAGO FOOD MANAGERS MUST COMPLETE ALLERGEN TRAINING AND KEEP CERTIFICATE ON SITE.",41.884588371969095,-87.62327256105529,"
,  
(41.884588371969095, -87.62327256105529)"
2614362,THALI CORNER,THALI CORNER,2956595,Restaurant,Risk 1 (High),2350 W DEVON AVE,CHICAGO,IL,60659,2025-03-24T00:00:00.000,Complaint,No Entry,,41.99784774225133,-87.68948695936965,"
,  
(41.99784774225133, -87.68948695936965)"
2614317,LA PENCA DE JALISCO CORP,LA PENCA DE JALISCO CORP,2803095,Restaurant,Risk 1 (High),3640 W 59TH ST,CHICAGO,IL,60629,2025-03-24T00:00:00.000,Canvass,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: MISSING HANDWASH SIGNAGE AT REAR HANDWASH SINK. INSTD TO PROVIDE SIGNAGE AND MAINTAIN | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: PLASTIC LINING ON BOTTOM OF TABLE UNDER FLAT TOP GRILL. INSTD TO REMOVE LINING AND MAINTAIN SURFACE EASILY CLEANABLE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: RAW WOOD SUPPORT BEAMS AND OTHER SURFACES IN REAR NEAR HANDWASH SINK AND 3-COMPARTMENT SINK. INSTD TO SEAL ALL RAW WOOD AND MAINTAIN SO AS SURFACES TO BE SMOOTH, EVEM, AND EASILY CLEANABLE",41.786173972903455,-87.71487272367827,"
,  
(41.786173972903455, -87.71487272367827)"
2614369,FORNO ROSSO,FORNO ROSSO,2522463,Restaurant,Risk 1 (High),3717-3719 N HARLEM AVE,CHICAGO,IL,60634,2025-03-24T00:00:00.000,Canvass,Pass,49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED GREASE SPILLS ON FRONT END OF OUTSIDE OIL TANK. MUST CLEAN AND MAINTAIN.,41.94762506907354,-87.80694058810127,"
,  
(41.94762506907354, -87.80694058810127)"
2614323,"ALDEN VILLAGE NORTH, INC.",ALDEN VILLAGE NORTH,2207741,Long Term Care,Risk 1 (High),7464 N SHERIDAN RD,CHICAGO,IL,60626,2025-03-24T00:00:00.000,Canvass Re-Inspection,Pass,,42.01807518913744,-87.66583921816785,"
,  
(42.018075189137434, -87.66583921816785)"
2614371,LA LAGARTIJA,LA LAGARTIJA,3011197,Restaurant,Risk 1 (High),132 S ASHLAND AVE,CHICAGO,IL,60607,2025-03-24T00:00:00.000,License,Pass,,41.87914036826553,-87.66689999886722,"
,  
(41.87914036826553, -87.66689999886722)"
2614324,SHAWS CAFE,SHAWS CAFE,3020200,Restaurant,Risk 2 (Medium),2546-2548 W PETERSON AVE,CHICAGO,IL,60659,2025-03-24T00:00:00.000,License,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 3-COMPARTMENT SINK MIDDLE COMPARTMENT STOPPER NOT WORKING. MUST PROVIDE WORKING STOPPER FOR 3-COMPARTMENT SINK MIDDLE COMPARTMENT.,41.99058337130486,-87.6940039551772,"
,  
(41.99058337130486, -87.6940039551772)"
2614318,AFRO JOE'S COFFEE & TEA,AFRO JOE'S COFFEE & TEA,2917817,Restaurant,Risk 1 (High),1818 W 99TH ST,CHICAGO,IL,60643,2025-03-24T00:00:00.000,Canvass,Pass w/ Conditions,"29. COMPLIANCE WITH VARIANCE/SPECIALIZED PROCESS/HACCP - Comments: OBSERVED SEVERAL TCS FOOD ITEMS STORED IN REDUCED OXYGEN PACKAGING (SUCH AS RAW BEEF) AND REDUCED OXYGEN PACKAGING EQUIPMENT BEING UTILIZED ON-SITE WITHOUT VALID HACCP PLAN APPROVED BY THIS DEPARTMENT. INSTRUCTED TO REMOVE TCS FOOD FROM REDUCED OXYGEN PACKAGING, DISCARD, AND DENATURE, AND CEASE USE OF REDUCED OXYGEN PACKAGING EQUIPMENT WITHOUT HACCP PLAN APPROVED BY CDPH. PERSON-IN-CHARGE REMOVED ALL TCS FOOD, DISCARDED, AND DENATURED ON-SITE. APPROXIMATELY 30 LBS. OF FOOD VALUED APPROXIMATELY $100.00 DISCARDED. PERSON-IN-CHARGE REMOVED ALL REDUCED OXYGEN PACKAGING EQUIPMENT FROM FACILITY AT TIME OF INSPECTION. PRIORITY FOUNDATION VIOLATION. 7-38-005 CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: INTERIOR OF ICE MACHINE IN NEED OF CLEANING TO REMOVE BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: ALL SEALED WOOD SHELVING IN FRONT COFFEE AREA IS IN NEED OF CLEANING TO REMOVE ALL BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: ALL COOKING EQUIPMENT IN NEED OF DETAIL CLEANING TO REMOVE ALL FOOD AND GREASE BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: ALL SIDES OF COOKING EQUIPMENT, PREP TABLE LEGS AND BOTTOM SHELVES OF TABLE IN NEED OF DETAIL CLEANING TO REMOVE ALL BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS AND WALLS THROUGHOUT FRONT AND REAR PREP AREAS IN NEED OF DETAIL CLEANING TO REMOVE ALL GREASE AND DUST BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: ADDITIONAL VENTILATION NEEDED ABOVE PANINI MACHINE TO EMOVE SMOKE AND GREASE  INSTRUCTED TO CORRECT AND MAINTAIN",41.71398954248502,-87.66817257923084,"
,  
(41.71398954248502, -87.66817257923084)"
